"managerName","productCode","productName"
"汇安基金管理有限责任公司","T00529","汇安基金-中安鼎汇定增1号资产管理计划"
"九州证券股份有限公司","T00545","九州证券启航51号定向资产管理计划"
"网信证券有限责任公司","T00547","网信证券泽鑫05号定向资产管理计划"
"中泰证券（上海）资产管理有限公司","T00548","中泰星辰对冲1号集合资产管理计划"
"华泰期货有限公司","T00549","华泰期货复合多策略1号资产管理计划"
"汇安基金管理有限责任公司","T00556","汇安基金-兴融1号资产管理计划"
"华泰期货有限公司","T00590","华泰期货国贸一号结构化资产管理计划"
"中国国际金融股份有限公司","T00770","中金财富宽立CTA策略集合资产管理计划"
"华宝证券有限责任公司","T00830","华宝证券磐屹1号定向资产管理计划"
"山西证券股份有限公司","T00935","山西证券量化精选4号集合资产管理计划"
"华泰期货有限公司","T01072","华泰期货复合多策略期货1号资产管理计划"
"财通证券资产管理有限公司","T01710","财通证券资管中证报价4号定向资产管理计划"
"九州证券股份有限公司","T01834","九州证券盎然一号定向资产管理计划"
"华宝证券有限责任公司","T01866","华宝证券华盛9号定向资产管理计划"
"建信期货有限责任公司","T02031","建信期货-群星璀璨1期博普1号资产管理计划"
"国元证券股份有限公司","T02037","国元元福1号量化对冲FOF集合资产管理计划"
"中国国际金融股份有限公司","T02169","中金财富-安泰1期资产管理计划"
"华宝证券有限责任公司","T02192","华宝证券磐屹2号定向资产管理计划"
"网信证券有限责任公司","T02272","网信证券泽鑫08号定向资产管理计划"
"国信期货有限责任公司","T02273","宇速量化FOHF-3号资产管理计划"
"华泰期货有限公司","T02636","华泰期货波澜六号资产管理计划"
"华宝证券有限责任公司","T02733","华宝证券华量双盈3号集合资产管理计划"
"瑞元资本管理有限公司","T02784","广发瑞元广添福273天1号专项资产管理计划"
"山西证券股份有限公司","T02897","山西证券昌昇1号集合资产管理计划"
"易方达资产管理有限公司","T03154","易方达资产苏慧1号专项资产管理计划"
"中信盈时资产管理有限公司","T03194","中信盈时元福多策略资产管理计划"
"中国国际金融股份有限公司","T03357","中金财富安颐1期定向资产管理计划"
"网信证券有限责任公司","T03417","网信证券泽鑫10号定向资产管理计划"
"网信证券有限责任公司","T03418","网信证券泽鑫11号定向资产管理计划"
"网信证券有限责任公司","T03419","网信证券泽鑫12号定向资产管理计划"
"华西证券股份有限公司","T03420","广西北部湾银行-华西证券汇智29号定向资产管理计划"
"国开证券股份有限公司","T03522","国开证券安泰53号青岛地铁定向资产管理计划"
"平安证券股份有限公司","T03938","平安证券溢信1号定向资产管理计划"
"汇安基金管理有限责任公司","T04082","汇安基金-弘博量化1号资产管理计划"
"华宝证券有限责任公司","T04298","华宝证券安心管家定向资产管理计划"
"山西证券股份有限公司","T05180","山西证券量化精选5号集合资产管理计划"
"华泰期货有限公司","T06104","华泰期货-量化稳健回报资产管理计划"
"开源证券股份有限公司","T06127","开源证券惠远20号定向资产管理计划"
"中国国际金融股份有限公司","T06145","中金财富安颐2期定向资产管理计划"
"开源证券股份有限公司","T06167","开源证券惠远21号定向资产管理计划"
"网信证券有限责任公司","T06282","网信证券泽鑫15号定向资产管理计划"
"网信证券有限责任公司","T06377","网信证券泽鑫17号定向资产管理计划"
"网信证券有限责任公司","T06378","网信证券泽鑫18号定向资产管理计划"
"开源证券股份有限公司","T06393","开源证券惠远23号定向资产管理计划"
"开源证券股份有限公司","T06394","开源证券惠远24号定向资产管理计划"
"开源证券股份有限公司","T06395","开源证券惠远25号定向资产管理计划"
"华宝证券有限责任公司","T06426","华宝证券华盛15号定向资产管理计划"
"华润元大基金管理有限公司","T06503","华润元大基金润泓鼎盛1号资产管理计划"
"网信证券有限责任公司","T06691","网信证券泽鑫19号定向资产管理计划"
"网信证券有限责任公司","T06716","网信证券泽鑫20号定向资产管理计划"
"网信证券有限责任公司","T06717","网信证券泽鑫21号定向资产管理计划"
"网信证券有限责任公司","T06718","网信证券泽鑫22号定向资产管理计划"
"华宝证券有限责任公司","T06939","华宝证券华量双盈6号集合资产管理计划"
"金信期货有限公司","T07100","金信期货梧桐树三期资产管理计划"
"华宝证券有限责任公司","T07119","华宝证券华鸿量化二号集合资产管理计划"
"中国国际金融股份有限公司","T07154","中金财富鑫安1期定向资产管理计划"
"深圳市红塔资产管理有限公司","T07187","红塔资产汇通8号资产管理计划"
"华宝证券有限责任公司","T07279","华宝证券华芮量化致远一号集合资产管理计划"
"中国国际金融股份有限公司","T07317","中金财富安颐15期定向资产管理计划"
"中泰证券（上海）资产管理有限公司","T07410","齐鲁星辰对冲2号集合资产管理计划"
"中国国际金融股份有限公司","T07595","中金财富安颐20期定向资产管理计划"
"网信证券有限责任公司","T07609","网信证券盛世5号定向资产管理计划"
"网信证券有限责任公司","T07627","网信证券泽鑫33号定向资产管理计划"
"网信证券有限责任公司","T07628","网信证券泽鑫34号定向资产管理计划"
"中国国际金融股份有限公司","T07639","中金财富安颐16期定向资产管理计划"
"国投安信期货有限公司","T07766","丰岭稳健成长10期资产管理计划"
"中国国际金融股份有限公司","T07779","中金财富安颐24期定向资产管理计划"
"中国国际金融股份有限公司","T07837","中金财富安颐19期定向资产管理计划"
"网信证券有限责任公司","T07891","网信证券泽鑫35号定向资产管理计划"
"网信证券有限责任公司","T07893","网信证券泽鑫36号定向资产管理计划"
"山西证券股份有限公司","T07897","山西证券昌泽FOF3号集合资产管理计划"
"中国国际金融股份有限公司","T08041","中金财富安颐28期定向资产管理计划"
"中国国际金融股份有限公司","T08094","中金财富安颐29期定向资产管理计划"
"兴证证券资产管理有限公司","T08107","星辰之兴证资管-浦发银行1号集合资产管理计划"
"中国国际金融股份有限公司","T08213","中金财富安颐32期定向资产管理计划"
"中国国际金融股份有限公司","T08225","中金财富安颐33期定向资产管理计划"
"中国国际金融股份有限公司","T08233","中金财富安颐41期定向资产管理计划"
"中国国际金融股份有限公司","T08235","中金财富安颐43期定向资产管理计划"
"中国国际金融股份有限公司","T08237","中金财富安颐49期定向资产管理计划"
"中国国际金融股份有限公司","T08238","中金财富安颐50期定向资产管理计划"
"中国国际金融股份有限公司","T08240","中金财富安颐52期定向资产管理计划"
"中国国际金融股份有限公司","T08241","中金财富安颐53期定向资产管理计划"
"中国国际金融股份有限公司","T08242","中金财富安颐54期定向资产管理计划"
"中国国际金融股份有限公司","T08243","中金财富安颐55期定向资产管理计划"
"中国国际金融股份有限公司","T08518","中金财富安颐45期定向资产管理计划"
"中国国际金融股份有限公司","T09599","中金财富安颐26期定向资产管理计划"
"中国国际金融股份有限公司","T09600","中金财富安颐30期定向资产管理计划"
"中国国际金融股份有限公司","T10363","中金财富安颐57期定向资产管理计划"
"中国国际金融股份有限公司","T10368","中金财富安颐61期定向资产管理计划"
"中国国际金融股份有限公司","T10374","中金财富安颐67期定向资产管理计划"
"中国国际金融股份有限公司","T10376","中金财富安颐69期定向资产管理计划"
"中国国际金融股份有限公司","T10377","中金财富安颐70期定向资产管理计划"
"中国国际金融股份有限公司","T10386","中金财富安颐75期定向资产管理计划"
"中国国际金融股份有限公司","T10387","中金财富安颐76期定向资产管理计划"
"开源证券股份有限公司","T10718","开源证券惠远34号定向资产管理计划"
"网信证券有限责任公司","T11018","网信证券泽鑫39号定向资产管理计划"
"网信证券有限责任公司","T11019","网信证券泽鑫40号定向资产管理计划"
"网信证券有限责任公司","T11020","网信证券泽鑫41号定向资产管理计划"
"网信证券有限责任公司","T11021","网信证券泽鑫42号定向资产管理计划"
"深圳市红塔资产管理有限公司","T11078","红塔资产汇通9号资产管理计划"
"中国国际金融股份有限公司","T12283","中金财富安颐80期定向资产管理计划"
"中国国际金融股份有限公司","T12284","中金财富安颐81期定向资产管理计划"
"中国国际金融股份有限公司","T12285","中金财富安颐82期定向资产管理计划"
"中国国际金融股份有限公司","T12287","中金财富安颐84期定向资产管理计划"
"网信证券有限责任公司","T13779","网信证券泽鑫46号定向资产管理计划"
"中国国际金融股份有限公司","T14745","中金财富安颐89期定向资产管理计划"
"中国国际金融股份有限公司","T14746","中金财富安颐90期定向资产管理计划"
"中国国际金融股份有限公司","T14747","中金财富安颐91期定向资产管理计划"
"中国国际金融股份有限公司","T14748","中金财富安颐92期定向资产管理计划"
"中国国际金融股份有限公司","T14752","中金财富安颐95期定向资产管理计划"
"中国国际金融股份有限公司","T14994","中金财富安颐7期定向资产管理计划"
"网信证券有限责任公司","T15182","网信证券泽鑫47号定向资产管理计划"
"网信证券有限责任公司","T15183","网信证券泽鑫49号定向资产管理计划"
"金元证券股份有限公司","T15220","金元证券汇通3号定向资产管理计划"
"兴证期货有限公司","T15236","兴享-博弘进取FOF一号资产管理计划"
"国融证券股份有限公司","T15321","国融证券时代1号定向资产管理计划"
"网信证券有限责任公司","T15454","网信证券盛世11号定向资产管理计划"
"兴证期货有限公司","T15530","兴享-正则FOF资产管理计划"
"网信证券有限责任公司","T15567","网信证券泽鑫50号定向资产管理计划"
"兴证期货有限公司","T15614","兴享-博弘稳健FOF一号资产管理计划"
"华宝证券有限责任公司","T16295","华宝证券华衍2号集合资产管理计划"
"山西证券股份有限公司","T16341","山西证券乾裕1号集合资产管理计划"
"山西证券股份有限公司","T16598","山西证券精选8号集合资产管理计划"
"华泰期货有限公司","T16657","华泰期货神马一号资产管理计划"
"山西证券股份有限公司","T16773","山西证券乾裕2号集合资产管理计划"
"国投安信期货有限公司","T17039","国投安信-谢诺辰阳乾丰31号资产管理计划"
"山西证券股份有限公司","T17071","山西证券乾裕3号集合资产管理计划"
"金元证券股份有限公司","T17118","金元民泰1号定向资产管理计划"
"金元证券股份有限公司","T17153","金元天府1号定向资产管理计划"
"华泰期货有限公司","T17228","华泰期货FOF1号资产管理计划"
"山西证券股份有限公司","T17292","山西证券乾裕5号集合资产管理计划"
"网信证券有限责任公司","T17306","网信证券泽鑫58号定向资产管理计划"
"金元证券股份有限公司","T17582","金元聚信1号定向资产管理计划"
"金元证券股份有限公司","T17583","金元聚兴1号定向资产管理计划"
"金元证券股份有限公司","T17589","金元聚利1号定向资产管理计划"
"山西证券股份有限公司","T17600","山西证券乾裕6号集合资产管理计划"
"华宝证券有限责任公司","T17654","华宝证券华衍3号集合资产管理计划"
"海通期货股份有限公司","T17819","海通期货海盈23号资产管理计划"
"华宝证券有限责任公司","T17903","华宝烟银1号单一资产管理计划"
"南方资本管理有限公司","T17935","南方资本宏量1号专项资产管理计划"
"山西证券股份有限公司","T18001","山西证券乾裕8号集合资产管理计划"
"长安财富资产管理有限公司","T18019","长安资产旭辉单一资产管理计划"
"深圳市红塔资产管理有限公司","T18149","红塔资产汇通15号资产管理计划"
"华鑫证券有限责任公司","T18152","华鑫证券潍坊4号定向资产管理计划"
"中国国际金融股份有限公司","T18286","中金财富稳利9号定向资产管理计划"
"太平洋证券股份有限公司","T18673","太平洋证券均盈优选FOF1号集合资产管理计划"
"江苏和棋投资管理有限公司","T19037","和棋天阳九号私募投资基金"
"上海鼎锋资产管理有限公司","T19043","鼎锋成长30期私募证券投资基金"
"上海沣杨资产管理有限公司","T19094","沣杨锦绣2号私募证券投资基金"
"巨杉（上海）资产管理有限公司","T19197","巨杉寻乾量化6号私募证券投资基金"
"海通期货股份有限公司","T19291","海通期货海盈27号资产管理计划"
"汇安基金管理有限责任公司","T19309","汇安基金-汇鑫22号资产管理计划"
"上海同犇投资管理中心（有限合伙）","T19326","同犇价值成长三期私募证券投资基金"
"海航期货股份有限公司","T19388","海航期货鸿运二号资产管理计划"
"深圳市榕树投资管理有限公司","T19412","榕树盛世增长三期私募证券投资基金"
"上海盈象资产管理有限公司","T19414","上海盈象方中优选私募证券投资基金"
"玄卜投资（上海）有限公司","T19425","玄卜善心私募投资基金"
"金元证券股份有限公司","T19559","金元天府2号定向资产管理计划"
"上海凯纳璞淳资产管理有限公司","T19596","凯纳量化对冲9号私募证券基金"
"汇安基金管理有限责任公司","T19645","汇安基金-汇鑫23号资产管理计划"
"江苏和棋投资管理有限公司","T19656","和棋天阳十号私募证券投资基金"
"海通期货股份有限公司","T19740","海通期货财安稳富1号集合资产管理计划"
"海通期货股份有限公司","T19815","海通期货-致远1号资产管理计划"
"海通期货股份有限公司","T19874","海通期货-致远2号资产管理计划"
"海通期货股份有限公司","T19896","海通期货海盈31号单一资产管理计划"
"海通期货股份有限公司","T19921","海通期货卓越1号单一资产管理计划"
"海通期货股份有限公司","T1QIEH","海通期货海盈58号单一资产管理计划"
"中信期货有限公司","T20265","中信期货CTA多元量化策略2号集合资产管理计划"
"山西证券股份有限公司","T20380","证券行业支持民企发展系列之山西证券FOF单一资产管理计划"
"金元证券股份有限公司","T20382","金元全天候量化策略精选1号集合资产管理计划"
"海通期货股份有限公司","T20527","海通期货海盈32号单一资产管理计划"
"山西证券股份有限公司","T20533","山西证券昌享1号集合资产管理计划"
"华宝证券有限责任公司","T20558","华宝证券华正1号集合资产管理计划"
"建信期货有限责任公司","T20657","建信期货-安享价值1号单一资产管理计划"
"海通期货股份有限公司","T20889","海通期货海盈37号单一资产管理计划"
"华润元大基金管理有限公司","T20963","华润元大基金润晴2号集合资产管理计划"
"海通期货股份有限公司","T21055","海通期货财安稳富2号集合资产管理计划"
"上海泓湖投资管理有限公司","T21075","泓湖泓源宏观策略私募证券投资基金"
"兴业期货有限公司","T21769","兴业期货兴榕1号集合资产管理计划"
"中国国际金融股份有限公司","T21840","中金财富金福1号FOF集合资产管理计划"
"鹏华资产管理有限公司","T21893","鹏华资产-星石陆享一期集合资产管理计划"
"海通期货股份有限公司","T21947","海通期货海盈科创2号单一资产管理计划"
"海通期货股份有限公司","T21949","海通期货海盈科创3号单一资产管理计划"
"海通期货股份有限公司","T22166","海通期货-通享二期FOF集合资产管理计划"
"中国国际金融股份有限公司","T22339","中金财富宽立多策略1号集合资产管理计划"
"海通期货股份有限公司","T22415","海通期货海盈科创6号集合资产管理计划"
"海通期货股份有限公司","T22416","海通期货海盈科创7号集合资产管理计划"
"海通期货股份有限公司","T22417","海通期货海盈科创8号集合资产管理计划"
"海通期货股份有限公司","T22559","海通期货海盈40号集合资产管理计划"
"海通期货股份有限公司","T22560","海通期货海盈41号集合资产管理计划"
"海通期货股份有限公司","T22608","海通期货海盈科创5号单一资产管理计划"
"海通期货股份有限公司","T22610","海通期货海盈科创11号单一资产管理计划"
"中融基金管理有限公司","T22612","中融基金-弘源1号集合资产管理计划"
"海通期货股份有限公司","T22743","海通期货海盈46号单一资产管理计划"
"申万菱信（上海）资产管理有限公司","T23354","申万菱信资产-共赢13号员工持股单一资产管理计划"
"海通期货股份有限公司","T23384","海通期货能源1号单一资产管理计划"
"创元期货股份有限公司","T23653","创元期货-苏粤FOF一号分级集合资产管理计划"
"安信基金管理有限责任公司","T23956","安信基金高收益债1号集合资产管理计划"
"中国国际金融股份有限公司","T24078","中金财富私享273号FOF单一资产管理计划"
"招商证券资产管理有限公司","T24080","招商资管安赢2019001号单一资产管理计划"
"华宝证券有限责任公司","T24201","华宝证券华量自在投2号FOF集合资产管理计划"
"海通期货股份有限公司","T24213","海通期货海盈47号单一资产管理计划"
"中国国际金融股份有限公司","T24318","中金财富私享96号FOF单一资产管理计划"
"海通期货股份有限公司","T24369","海通期货海盈48号集合资产管理计划"
"中国国际金融股份有限公司","T24677","中金财富私享279号FOF单一资产管理计划"
"中国国际金融股份有限公司","T24678","中金财富私享89号FOF单一资产管理计划"
"海通期货股份有限公司","T24700","海通期货-海盈ETF增强1号集合资产管理计划"
"中国国际金融股份有限公司","T24774","中金财富私享239号FOF单一资产管理计划"
"中国国际金融股份有限公司","T24775","中金财富私享259号FOF单一资产管理计划"
"中国国际金融股份有限公司","T24796","中金财富私享206号FOF单一资产管理计划"
"中国国际金融股份有限公司","T24799","中金财富私享255号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25005","中金财富私享252号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25006","中金财富私享276号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25008","中金财富私享212号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25171","中金财富私享228号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25172","中金财富私享278号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25173","中金财富私享825号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25174","中金财富私享110号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25175","中金财富私享112号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25179","中金财富私享270号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25391","中金财富私享106号FOF单一资产管理计划"
"海通期货股份有限公司","T25449","海通期货海浦元平单一资产管理计划"
"中国中金财富证券有限公司","T25742","中金财富私享566号FOF单一资产管理计划"
"中国中金财富证券有限公司","T25782","中金财富私享662号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25870","中金财富私享878号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25880","中金财富私享883号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25889","中金财富私享128号FOF单一资产管理计划"
"中国国际金融股份有限公司","T25927","中金财富私享115号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26024","中金财富私享516号FOF单一资产管理计划"
"泰信基金管理有限公司","T26074","泰信基金泰富固收6号集合资产管理计划"
"海通期货股份有限公司","T26077","海通期货海盈53号单一资产管理计划"
"中国中金财富证券有限公司","T26085","中金财富私享619号FOF单一资产管理计划"
"天弘基金管理有限公司","T26093","天弘基金严选之平安红FOF集合资产管理计划"
"中国中金财富证券有限公司","T26094","中金财富私享929号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26097","中金财富私享887号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26098","中金财富私享731号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26101","中金财富私享767号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26106","中金财富私享558号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26114","中金财富私享944号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26131","中金财富私享626号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26184","中金财富私享520号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26284","中金财富私享703号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26285","中金财富私享729号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26288","中金财富私享251号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26293","中金财富私享938号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26331","中金财富私享720号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26333","中金财富私享871号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26335","中金财富私享781号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26336","中金财富私享726号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26338","中金财富私享183号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26342","中金财富私享512号FOF单一资产管理计划"
"天弘基金管理有限公司","T26362","天弘基金严选之平安红FOF二期集合资产管理计划"
"中国中金财富证券有限公司","T26391","中金财富私享603号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26394","中金财富私享107号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26420","中金财富私享875号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26438","中金财富私享909号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26439","中金财富私享695号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26511","中金财富私享568号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26528","中金财富私享528号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26551","中金财富私享939号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26553","中金财富私享966号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26573","中金财富私享758号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26598","中金财富私享1999号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26599","中金财富私享550号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26611","中金财富私享913号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26625","中金财富私享783号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26642","中金财富私享906号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26645","中金财富私享1106号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26666","中金财富私享129号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26667","中金财富私享870号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26668","中金财富私享168号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26702","中金财富私享991号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26714","中金财富私享990号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26724","中金财富私享993号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26752","中金财富私享690号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26759","中金财富私享389号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26787","中金财富私享985号FOF单一资产管理计划"
"海通期货股份有限公司","T26860","海通期货海盈55号单一资产管理计划"
"中国中金财富证券有限公司","T26881","中金财富私享992号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26882","中金财富私享551号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26914","中金财富私享979号FOF单一资产管理计划"
"中国国际金融股份有限公司","T26926","中金财富私享170号FOF单一资产管理计划"
"中国中金财富证券有限公司","T26983","中金财富私享585号FOF单一资产管理计划"
"中国中金财富证券有限公司","T27007","中金财富私享522号FOF单一资产管理计划"
"中国国际金融股份有限公司","T27625","中金财富私享123号FOF单一资产管理计划"
"中国国际金融股份有限公司","T28625","中金财富私享235号FOF单一资产管理计划"
"中国国际金融股份有限公司","T28991","中金财富私享836号FOF单一资产管理计划"
"中国国际金融股份有限公司","T28994","中金财富私享885号FOF单一资产管理计划"
"中国国际金融股份有限公司","T28999","中金财富私享893号FOF单一资产管理计划"
"中国国际金融股份有限公司","T29001","中金财富私享727号FOF单一资产管理计划"
"中国国际金融股份有限公司","T29883","中金财富私享701号FOF单一资产管理计划"
"中国国际金融股份有限公司","T30005","中金财富私享755号FOF单一资产管理计划"
"中国国际金融股份有限公司","T35078","中金财富私享225号FOF单一资产管理计划"
"中国国际金融股份有限公司","T36574","中金财富私享707号FOF单一资产管理计划"
"中国国际金融股份有限公司","T54555","中金财富私享200号FOF单一资产管理计划"
"中国国际金融股份有限公司","T54922","中金财富私享59号FOF单一资产管理计划"
"中国国际金融股份有限公司","T54983","中金财富私享289号FOF单一资产管理计划"
"中国国际金融股份有限公司","T55557","中金财富私享265号FOF单一资产管理计划"
"中国国际金融股份有限公司","T55558","中金财富私享263号FOF单一资产管理计划"
"中国国际金融股份有限公司","T60758","中金财富私享1017号FOF单一资产管理计划"
"中国国际金融股份有限公司","T65179","中金财富私享61号FOF单一资产管理计划"
"德邦基金管理有限公司","V6TQ70","德邦基金君合创新一号单一资产管理计划"
"西藏昆吾九鼎投资管理有限公司","XQAFHH","苏州夏启安丰九鼎创业投资中心（有限合伙）"
"汇添富基金管理股份有限公司","Z00291","汇添富上报资产稳健可交债3号单一资产管理计划"
"汇添富基金管理股份有限公司","Z00298","汇添富-上报资产-绝对收益策略1号单一资产管理计划"
"华安未来资产管理（上海）有限公司","Z46163","华安资产阳光精选8号专项资产管理计划"
"华安未来资产管理（上海）有限公司","Z46179","华安资产阳光精选9号专项资产管理计划"
"华安未来资产管理（上海）有限公司","Z46200","华安资产阳光精选12号专项资产管理计划"
"华安未来资产管理（上海）有限公司","Z46367","华安资产阳光精选15号专项资产管理计划"
"华安未来资产管理（上海）有限公司","Z46375","华安资产阳光精选16号专项资产管理计划"
"博时资本管理有限公司","ZFVL61","博时资本稳健优选4号集合资产管理计划"
"南华基金管理有限公司","ZFY3GG","南华基金聚利1号集合资产管理计划"
"易方达基金管理有限公司","ZH0177","易方达基金-易方达资产12号资产管理计划"
"上海盛律投资管理有限公司","ZHHQSS","珠海横琴盛世智金股权投资合伙企业（有限合伙）"
"广发基金管理有限公司","ZSIA9J","广发基金南方传媒1号单一资产管理计划"
"中信信诚资产管理有限公司","ZXJC2H","中信信诚-君诚2号专项资产管理计划"
"致诚卓远（珠海）投资管理合伙企业（有限合伙）","ZYJQ","致远进取十二号私募证券投资基金"
